source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,agg_level_desc,state_name,state_alpha,year,week_ending,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-04-26,51,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-05-03,77,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-05-10,87,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-05-17,95,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-05-24,97,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-05-31,98,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2015,2015-06-07,100,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-06-19,1,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-06-26,3,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-07-03,9,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-07-10,20,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-07-17,35,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-07-24,57,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-07-31,75,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-08-07,88,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-08-14,94,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2016,2016-08-21,96,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-04-10,0,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-04-17,0,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-04-24,10,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-05-01,33,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-05-08,41,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-05-15,70,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-05-22,86,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-05-29,92,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2016,2016-06-05,95,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-07-24,1,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-07-31,10,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-08-07,20,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-08-14,25,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-08-21,37,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-08-28,54,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-09-04,74,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-09-11,87,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2016,2016-09-18,95,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-05-29,0,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-06-05,2,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-06-12,6,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-06-19,15,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-06-26,50,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-07-03,79,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-07-10,90,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2016,2016-07-17,96,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-03-20,1,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-03-27,2,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-04-03,7,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-04-10,14,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-04-17,36,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-04-24,56,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-05-01,75,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-05-08,92,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2016,2016-05-15,96,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-06-25,1,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-07-02,2,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-07-09,15,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-07-16,16,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-07-23,48,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-07-30,74,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-08-06,86,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-08-13,93,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"BARLEY - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,COLORADO,CO,2017,2017-08-20,95,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-04-23,10,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-04-30,29,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-05-07,55,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-05-14,79,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-05-21,84,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-05-28,86,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-06-04,89,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-06-11,91,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-06-18,93,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"BARLEY - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,COLORADO,CO,2017,2017-06-25,96,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-07-23,1,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-07-30,3,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-08-06,5,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-08-13,11,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-08-20,25,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-08-27,58,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-09-03,75,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-09-10,85,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-09-17,92,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"BARLEY - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,COLORADO,CO,2017,2017-09-24,97,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-05-28,0,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-06-04,0,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-06-11,6,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-06-18,22,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-06-25,53,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-07-02,82,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-07-09,92,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-07-16,94,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"BARLEY - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,COLORADO,CO,2017,2017-07-23,96,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2017,2017-03-26,4,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2017,2017-04-02,9,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2017,2017-04-09,11,
SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"BARLEY - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,COLORADO,CO,2017,2017-04-16,38,
